,Latitude,Longitude,Time
193,4425475.544742079,443351.64243276825,6.558888888888889
194,4425496.212914562,443378.4388616781,6.560277777777777
195,4425514.811065785,443400.01078916155,6.5616666666666665
196,4425231.857613221,442838.2209063897,6.611666666666666
197,4425250.209066743,442848.09381284215,6.6130555555555555
198,4425250.865400155,442849.3796796099,6.614444444444445
199,4425246.10367832,442847.892208754,6.615833333333334
200,4425240.65870636,442848.7053046195,6.617222222222222
201,4425237.103787303,442849.1056055618,6.618611111111111
202,4425238.882208131,442848.777367968,6.62
203,4425233.803535722,442845.1526095874,6.621388888888889
204,4425234.296212134,442838.6661929165,6.622777777777777
205,4425237.054964923,442840.8218066304,6.6241666666666665
206,4425238.073754936,442838.182171574,6.625555555555556
207,4425238.523488231,442837.4169817232,6.626944444444445
208,4425239.959962391,442838.2817265759,6.628333333333333
209,4425245.177184408,442838.23549351835,6.629722222222222
210,4425247.19745923,442835.2617952322,6.631111111111111
211,4425246.376843389,442826.2890432804,6.6325
212,4425246.283804177,442823.89725355,6.6338888888888885
213,4425247.409744144,442821.77080501115,6.635277777777778
214,4425246.918335408,442828.08642707573,6.636666666666667
215,4425243.924140496,442827.72236256173,6.637222222222222
216,4425242.814229634,442827.71402947424,6.6386111111111115
217,4425242.814229634,442827.71402947424,6.639444444444444
218,4425241.928865387,442827.36579761014,6.64
219,4425242.924579613,442827.8002541184,6.641388888888889
220,4425243.726521144,442824.4758254537,6.642777777777778
221,4425247.286570887,442823.3924061044,6.644166666666667
222,4425248.974519495,442820.3308209672,6.645555555555555
223,4425245.202696068,442805.2727800534,6.646944444444444
224,4425234.799678903,442801.1810210305,6.648333333333333
225,4425233.265046286,442798.6076058552,6.6497222222222225
226,4425222.817131582,442800.49324130046,6.651111111111111
227,4425218.636032404,442795.5942387445,6.6525
228,4425220.672361592,442790.4857511394,6.653888888888889
229,4425221.926624033,442786.0545613984,6.655277777777778
230,4425227.842514656,442781.6584000483,6.656666666666666
231,4425230.922676141,442785.3535848935,6.658055555555555
232,4425231.3794807,442798.42264950083,6.6594444444444445
233,4425234.178633097,442795.1986181288,6.660833333333334
234,4425235.101844208,442790.50875975227,6.662222222222222
235,4425238.810100764,442784.4734881882,6.663611111111111
236,4425237.759862183,442776.5237484971,6.665
237,4425237.818259215,442768.7531309585,6.666388888888889
238,4425233.67697518,442758.5598501882,6.667777777777777
239,4425223.366358144,442756.94521087763,6.6691666666666665
240,4425223.046864993,442755.1494849274,6.670555555555556
241,4425227.310105022,442749.11839261366,6.671944444444445
242,4425228.343051523,442744.600152595,6.673333333333333
243,4425225.59138836,442741.5051941831,6.674722222222222
244,4425224.067049523,442737.56549859757,6.676111111111111
245,4425224.002935549,442731.3310800302,6.6775
246,4425226.596832509,442725.88522024447,6.678888888888889
247,4425224.865934845,442719.8944549437,6.6802777777777775
248,4425218.107682673,442718.22108663537,6.681666666666667
249,4425211.028662503,442714.9227682804,6.683055555555556
250,4425199.819205296,442714.75304718484,6.684444444444445
251,4425196.635795671,442710.03228095244,6.685833333333333
252,4425195.797336389,442703.45042605296,6.687222222222222
253,4425197.045866544,442699.7877619481,6.688611111111111
254,4425206.5289444225,442693.3689768151,6.69
255,4425215.994033246,442689.34117424395,6.691388888888889
256,4425224.013669476,442685.6440882826,6.692777777777778
257,4425224.261360401,442682.2300964689,6.694166666666667
258,4425224.890237035,442672.41424441285,6.695555555555556
259,4425229.241631603,442654.684561642,6.696944444444444
260,4425233.166471329,442634.64598440717,6.698333333333333
261,4425233.038417134,442622.1771571535,6.699722222222222
262,4425229.429464851,442600.2884948985,6.7011111111111115
263,4425222.619219253,442576.0699665314,6.7025
264,4425220.361176259,442566.40313690034,6.703888888888889
265,4425214.639232994,442559.7844472667,6.705277777777778
266,4425203.138028494,442554.1469098584,6.706666666666667
267,4425187.067713059,442565.63965234987,6.708055555555555
268,4425177.125106993,442574.104359912,6.709444444444444
269,4425168.304654868,442580.95500648336,6.710833333333333
270,4425162.183405032,442583.12917690317,6.7122222222222225
271,4425153.849416308,442584.3472985451,6.713611111111111
272,4425147.618464175,442586.34985443397,6.715
273,4425140.626669918,442586.21174349147,6.716388888888889
274,4425134.861571888,442585.31430407363,6.717777777777778
275,4425126.3236285355,442584.13976478286,6.719166666666666
276,4425120.206242985,442585.8015941492,6.720555555555555
277,4425113.320933472,442586.2620693992,6.7219444444444445
278,4425108.864551998,442588.4488122966,6.723333333333334
279,4425105.973633902,442589.11019975686,6.724722222222222
280,4425098.507619717,442592.98221488815,6.726111111111111
281,4425091.522263219,442591.99017967895,6.7275
282,4425084.969283946,442592.53856614616,6.728888888888889
283,4425077.974271681,442592.8274273208,6.730277777777777
284,4425072.540215419,442592.18867669895,6.7316666666666665
285,4425064.670793182,442590.6775841431,6.733055555555556
286,4425057.370489615,442587.2920165136,6.734444444444445
287,4425051.840894071,442584.6029795911,6.735833333333333
288,4425045.415001119,442583.01736070705,6.737222222222222
289,4425039.407319716,442584.85083260963,6.738611111111111
290,4425030.03578769,442591.18507347786,6.74
291,4425022.016751654,442594.7967664269,6.741388888888889
292,4425014.366093017,442593.7143108758,6.7427777777777775
293,4425005.604880321,442592.708880658,6.744166666666667
294,4424997.743827251,442590.0876536569,6.745555555555556
295,4424994.019058669,442583.56924966024,6.746944444444445
296,4424991.415796322,442575.52211279643,6.748333333333333
297,4424985.067183341,442563.689163705,6.749722222222222
298,4424982.702671626,442553.42343319254,6.751111111111111
299,4424984.190648398,442547.4567182074,6.7525
300,4424982.197963207,442546.75849201874,6.753888888888889
301,4424982.197963207,442546.75849201874,6.754722222222222
302,4424981.536526497,442546.1557079027,6.755277777777778
303,4424979.340542741,442542.9793709489,6.756666666666667
304,4424966.491352129,442539.4664551911,6.758055555555556
305,4424961.545896754,442547.6274825824,6.759444444444444
306,4424961.545896754,442547.6274825824,6.760277777777778
307,4424961.325847303,442547.369624364,6.760833333333333
308,4424962.882298898,442547.03976878885,6.762222222222222
309,4424958.547205744,442547.8610587505,6.7636111111111115
310,4424955.186553151,442551.9348800884,6.765
311,4424953.417138071,442551.0675379034,6.766388888888889
312,4424950.867564835,442550.621307628,6.767777777777778
313,4424949.296297625,442552.9152417687,6.769166666666667
314,4424946.957755823,442553.92239610554,6.770555555555555
315,4424943.952623752,442555.00992257346,6.771944444444444
316,4424941.392744288,442555.93000917014,6.773333333333333
317,4424937.498395962,442557.18162948824,6.7747222222222225
318,4424935.5954458425,442559.3022680038,6.776111111111111
319,4424932.24961274,442561.412025192,6.7775
320,4424925.828457136,442573.91736395296,6.778888888888889
321,4424921.313483764,442583.8750989328,6.780277777777778
322,4424913.726822674,442589.02729669603,6.781666666666666
323,4424909.347962873,442595.65548370394,6.783055555555555
324,4424902.872507712,442600.6452763435,6.7844444444444445
325,4424893.633220664,442604.1624464661,6.785833333333334
326,4424885.976769904,442603.848543747,6.787222222222222
327,4424878.992701279,442602.685705014,6.788611111111111
328,4424873.004334191,442601.95737042866,6.79
329,4424868.780882622,442602.6941434842,6.791388888888889
330,4424862.130431013,442601.44841534767,6.792777777777777
331,4424856.235678153,442603.026598948,6.7941666666666665
332,4424849.006459104,442604.93633076805,6.795555555555556
333,4424847.277886001,442613.3779682047,6.796944444444445
334,4424845.251735989,442617.1203304987,6.798333333333333
335,4424842.756532644,442624.1897880184,6.799722222222222
336,4424835.232947173,442620.9732790946,6.801111111111111
337,4424828.231505386,442622.11614190234,6.8025
338,4424820.89773415,442623.1711023533,6.803888888888889
339,4424813.009651395,442624.13648803585,6.8052777777777775
340,4424805.690677429,442623.2273388251,6.806666666666667
341,4424798.812450933,442622.7485144903,6.808055555555556
342,4424791.807793198,442624.31836735853,6.809444444444445
343,4424784.146196315,442624.6876554225,6.810833333333333
344,4424778.0539138485,442623.01913256163,6.812222222222222
345,4424770.294193096,442621.6796509469,6.813611111111111
346,4424762.63388304,442621.8781444668,6.815
347,4424752.973161456,442622.4031748643,6.816388888888889
348,4424748.312825684,442622.1972619307,6.817777777777778
349,4424741.207470963,442622.3999379499,6.819166666666667
350,4424734.76999243,442622.3514403109,6.820555555555556
351,4424727.329734809,442622.80780011095,6.821944444444444
352,4424719.339669016,442622.5768023849,6.823333333333333
353,4424706.693127954,442621.6275067051,6.824722222222222
354,4424700.36599741,442621.6652425637,6.8261111111111115
355,4424694.914571415,442623.3322205681,6.8275
356,4424690.359437041,442623.8957217198,6.828888888888889
357,4424680.5857958,442624.67611891124,6.830277777777778
358,4424673.079582166,442619.15380683396,6.831666666666667
359,4424666.442641136,442616.1147111761,6.833055555555555
360,4424657.285081872,442608.78647936735,6.834444444444444
361,4424649.766652325,442604.88669742114,6.835833333333333
362,4424643.694969193,442600.48539330927,6.8372222222222225
363,4424633.274687705,442598.6988021337,6.838611111111111
364,4424627.027656766,442602.8364743681,6.84
365,4424619.33517131,442607.3048742389,6.841388888888889
366,4424612.551851076,442608.9618253217,6.842777777777778
367,4424600.009226026,442608.9527189375,6.844166666666666
368,4424592.800603356,442608.12976997887,6.845555555555555
369,4424584.489793079,442606.2736712217,6.8469444444444445
370,4424573.627477797,442604.2275340631,6.848333333333334
371,4424563.898885202,442599.0299933794,6.849722222222222
372,4424558.912014258,442597.96756429,6.851111111111111
373,4424554.596881922,442596.14156106935,6.8525
374,4424549.396396782,442593.96726706787,6.853888888888889
375,4424544.397297282,442594.5274176377,6.855277777777777
376,4424537.796698033,442601.39540396864,6.8566666666666665
377,4424532.139376102,442600.9257499862,6.858055555555556
378,4424518.577883687,442603.55649000854,6.859444444444445
379,4424506.594076445,442603.03916278854,6.860833333333333
380,4424497.604451434,442602.8860158616,6.862222222222222
381,4424491.521829071,442599.93642180227,6.863611111111111
382,4424486.085845952,442599.5538374874,6.865
383,4424479.016836344,442609.663733972,6.866388888888889
384,4424471.429557971,442614.9016676977,6.8677777777777775
385,4424463.777310708,442628.7650218915,6.869166666666667
386,4424455.608721342,442637.5002133949,6.870555555555556
387,4424446.805707034,442642.04579518875,6.871944444444445
388,4424438.3440281795,442645.4836899489,6.873333333333333
389,4424431.035344814,442643.2081184951,6.874722222222222
390,4424427.180244046,442639.25044287473,6.876111111111111
391,4424421.981677,442636.81994271756,6.8775
392,4424412.843760805,442641.61923940026,6.878888888888889
393,4424406.510845629,442642.4256062871,6.880277777777778
394,4424397.961326995,442642.7882550489,6.881666666666667
395,4424389.395088867,442645.37132905005,6.883055555555556
396,4424383.174451407,442646.0077357623,6.884444444444444
397,4424376.507921187,442646.8970040027,6.885833333333333
398,4424365.080355065,442646.21311733813,6.887222222222222
399,4424354.873046508,442645.6238233675,6.8886111111111115
400,4424343.994648136,442645.71272529976,6.89
401,4424336.444049017,442646.08290395717,6.891388888888889
402,4424328.244223511,442644.2276273008,6.892777777777778
403,4424323.023791121,442644.70075767837,6.894166666666667
404,4424324.802861382,442644.28712108533,6.895555555555555
405,4424321.682254235,442645.9717542598,6.896944444444444
406,4424315.249924237,442645.2400689699,6.898333333333333
407,4424309.710023217,442643.91725564934,6.8997222222222225
408,4424304.989503784,442636.96376689995,6.901111111111111
409,4424303.900818401,442634.1371461611,6.9025
410,4424303.900818401,442634.1371461611,6.903333333333333
411,4424303.571061442,442633.7076290582,6.903888888888889
412,4424300.274779589,442629.24165211275,6.905277777777778
413,4424294.081157357,442626.2911709741,6.906666666666666
414,4424286.772480705,442624.0155414987,6.908055555555555
415,4424281.006741801,442623.20344908,6.9094444444444445
416,4424275.126795634,442622.81753056817,6.910833333333334
417,4424271.464738243,442622.7045391429,6.912222222222222
418,4424269.239130085,442623.45643893705,6.913611111111111
419,4424264.585230531,442622.3964979243,6.915
420,4424259.788819456,442625.52043652494,6.916388888888889
421,4424257.409768383,442631.908061552,6.917777777777777
422,4424252.674832581,442641.6088346645,6.9191666666666665
423,4424251.743821228,442647.3241143165,6.920555555555556
424,4424253.380393503,442651.09435739333,6.921944444444445
425,4424255.235091932,442655.3786845518,6.923333333333333
426,4424257.41055109,442661.28816182096,6.924722222222222
427,4424259.14590786,442666.6818797818,6.926111111111111
428,4424254.630427645,442676.72595170484,6.9275
429,4424253.24648241,442683.6335273742,6.928888888888889
430,4424251.737417172,442692.4191246926,6.9302777777777775
431,4424251.979163692,442704.5487795862,6.931666666666667
432,4424252.243408309,442713.68934727827,6.933055555555556
433,4424251.759625851,442718.9809612448,6.934444444444445
434,4424256.400694389,442721.7488928316,6.935833333333333
435,4424259.448721791,442729.71468238655,6.937222222222222
436,4424258.614001193,442737.3950557447,6.938611111111111
437,4424258.614001193,442737.3950557447,6.939444444444445
438,4424258.503652275,442737.308818996,6.94
439,4424258.16104956,442738.5873517569,6.941388888888889
440,4424256.506457689,442737.2083980538,6.942777777777778
441,4424257.146081827,442740.71490269114,6.944166666666667
442,4424255.656338921,442746.9384330815,6.945555555555556
443,4424254.267322963,442754.5292388619,6.946944444444444
444,4424254.436037848,442761.6193087076,6.948333333333333
445,4424254.146037922,442770.67029842123,6.949722222222222
446,4424258.192393025,442778.7289760353,6.9511111111111115
447,4424260.496900035,442782.2479816944,6.9525
448,4424263.674582668,442787.7379078953,6.953888888888889
449,4424267.735706969,442793.83231381665,6.955277777777778
450,4424269.133053996,442799.9067103096,6.956666666666667
451,4424269.092012545,442805.37245492294,6.958055555555555
452,4424272.164491462,442810.09291175986,6.959444444444444
453,4424268.361947609,442813.90768135904,6.960833333333333
454,4424268.354895059,442814.84710629133,6.9622222222222225
455,4424266.246708718,442814.74587252026,6.963611111111111
456,4424265.669314926,442817.73078671197,6.965
457,4424265.62123489,442824.13595893065,6.966388888888889
458,4424264.790455213,442831.30392082874,6.967777777777778
459,4424267.614051377,442839.60959910386,6.969166666666666
460,4424264.107970383,442848.29481564445,6.970555555555555
461,4424262.040937359,442857.50327809533,6.9719444444444445
462,4424259.468927004,442860.04619883304,6.973333333333334
463,4424260.46912651,442859.88288730703,6.974722222222222
464,4424261.641341492,442866.38262318546,6.976111111111111
465,4424264.591978612,442872.55406598334,6.9775
466,4424264.559955398,442876.82418107206,6.978888888888889
467,4424265.308072966,442880.6731105778,6.980277777777777
468,4424266.072201627,442882.38698219316,6.9816666666666665
469,4424263.4675430665,442889.2854277388,6.983055555555556
470,4424262.4244463695,442895.1706987134,6.984444444444445
471,4424261.177937691,442898.5776394912,6.985833333333333
472,4424250.834869501,442871.68222713494,7.1177777777777775
473,4424250.556342406,442864.4205208186,7.119166666666667
474,4424249.475260226,442860.5690844578,7.120555555555556
475,4424249.3783631995,442858.68939746486,7.121944444444445
476,4424250.0436680475,442858.77979548264,7.123333333333333
477,4424249.490635401,442858.5194251106,7.124722222222222
478,4424249.268012927,442858.60316239705,7.126111111111111
479,4424249.266731644,442858.77396734623,7.1275
480,4424249.266731644,442858.77396734623,7.128333333333333
481,4424249.268012927,442858.60316239705,7.128888888888889
482,4424249.627893516,442855.0187563676,7.130277777777778
483,4424251.037954964,442844.60964836087,7.131666666666667
484,4424252.124671785,442832.9170084112,7.133055555555556
485,4424249.425535412,442822.81869184005,7.134444444444444
486,4424249.463999778,442817.6945431606,7.135833333333333
487,4424252.243260436,442817.1175557755,7.137222222222222
488,4424252.789239601,442818.3173559372,7.1386111111111115
489,4424252.1027795505,442821.0452351901,7.14
490,4424251.776858564,442820.10330879665,7.141388888888889
491,4424252.887408811,442820.02623790747,7.142777777777778
492,4424255.7603513375,442821.7559481201,7.144166666666667
493,4424255.89954968,442817.9990753967,7.145555555555555
494,4424254.84413736,442810.73153796105,7.146944444444444
495,4424256.692417855,442786.31895084406,7.148333333333333
496,4424255.736485228,442765.814035093,7.1497222222222225
497,4424254.917275977,442741.8938503955,7.151111111111111
498,4424252.553158911,442731.5417990146,7.1525
499,4424252.865039633,442719.5871246917,7.153888888888889
500,4424255.825305478,442709.7021441425,7.155277777777778
501,4424256.685108294,442698.6910764455,7.156666666666666
502,4424253.840462191,442693.2036119846,7.158055555555555
503,4424253.840462191,442693.2036119846,7.158888888888889
504,4424254.065656538,442692.7782697865,7.1594444444444445
505,4424253.186724282,442691.57595537975,7.160833333333334
506,4424251.319797045,442688.9142832517,7.162222222222222
507,4424250.1207439955,442686.00141298125,7.163611111111111
508,4424250.6879077675,442684.3829413967,7.165
509,4424251.806813441,442683.1956581671,7.166388888888889
510,4424251.0472277915,442680.8839452464,7.167777777777777
511,4424248.39629854,442679.15585072164,7.1691666666666665
512,4424247.064407466,442679.1458282303,7.170555555555556
513,4424245.275699807,442680.8405157413,7.171944444444445
514,4424243.6018391745,442682.02362385084,7.173333333333333
515,4424241.487228103,442682.7763789805,7.174722222222222
516,4424241.487228103,442682.7763789805,7.1755555555555555
517,4424241.381378118,442682.09232314676,7.176111111111111
518,4424258.826434008,442664.88592338556,7.1775
519,4424266.950485864,442632.5777650244,7.178888888888889
520,4424262.880474995,442598.21341917745,7.1802777777777775
521,4424263.345570913,442551.2429610301,7.181666666666667
522,4424257.17148412,442501.5747624293,7.183055555555556
523,4424247.987416115,442453.6772908096,7.184444444444445
524,4424244.790701475,442406.6790404695,7.185833333333333
525,4424239.687568281,442347.6238550734,7.187222222222222
526,4424231.325393764,442293.9245692195,7.188611111111111
527,4424221.263514171,442230.2195580095,7.19
528,4424212.098522439,442165.41087171924,7.191388888888889
529,4424200.442299196,442107.1594996441,7.192777777777778
530,4424185.024423648,442061.94678094645,7.194166666666667
531,4424178.985142116,442024.1503757663,7.195555555555556
532,4424175.687000886,441990.81601645914,7.196944444444444
533,4424173.231020283,441948.9472017548,7.198333333333333
534,4424177.699696157,441901.4942109078,7.199722222222222
535,4424181.985322567,441863.5201950173,7.2011111111111115
536,4424191.896458954,441830.2012226077,7.2025
537,4424190.803324435,441798.93345913966,7.203888888888889
538,4424184.744452271,441763.86975649203,7.205277777777778
539,4424181.909051781,441728.23279367253,7.206666666666667
540,4424183.605369094,441709.6267498519,7.208055555555555
541,4424187.491480726,441694.9662574723,7.209444444444444
542,4424193.002602284,441685.52812393947,7.210833333333333
