Latitude,Longitude,Time
37.783171,-122.392901,08:39:01
37.783171,-122.392901,23:48:49
37.783171,-122.392901,23:12:47
37.783171,-122.392901,23:03:09
37.783171,-122.392901,03:01:58
37.783171,-122.392901,02:39:52
37.783171,-122.392901,02:06:17
37.783171,-122.392901,22:30:43
37.783171,-122.392901,17:46:33
37.783171,-122.392901,06:50:31
37.783171,-122.392901,09:21:58
37.783171,-122.392901,20:56:48
37.783171,-122.392901,17:58:51
37.783171,-122.392901,06:17:31
37.783171,-122.392901,20:55:49
37.783171,-122.392901,21:58:14
37.783171,-122.392901,04:44:44
37.783171,-122.392901,04:42:37
37.783171,-122.392901,23:55:12
37.783171,-122.392901,05:11:04
37.783171,-122.392901,22:56:51
37.783171,-122.392901,10:03:52
37.783171,-122.392901,00:55:41
37.783171,-122.392901,04:00:45
37.783171,-122.392901,03:51:49
37.783171,-122.392901,00:20:33
37.783171,-122.392901,05:29:44
37.783171,-122.392901,00:07:14
37.783171,-122.392901,08:21:58
37.783171,-122.392901,20:43:52
37.783171,-122.392901,19:21:21
37.783171,-122.392901,14:33:06
37.783171,-122.392901,12:26:19
37.783171,-122.392901,22:00:58
37.783171,-122.392901,07:37:31
37.783171,-122.392901,21:48:27
37.783171,-122.392901,19:48:52
37.783171,-122.392901,01:15:56
37.783171,-122.392901,23:50:46
37.783171,-122.392901,11:28:46
37.783171,-122.392901,11:27:42
37.783171,-122.392901,11:27:10
37.783171,-122.392901,03:00:55
37.783171,-122.392901,02:48:05
37.783171,-122.392901,23:34:45
37.783171,-122.392901,19:59:09
37.783171,-122.392901,06:02:21
37.783171,-122.392901,18:29:57
37.783171,-122.392901,06:40:08
37.783171,-122.392901,01:29:11
37.783171,-122.392901,22:13:14
37.783171,-122.392901,21:00:10
37.783171,-122.392901,03:32:59
37.783171,-122.392901,04:49:49
37.783171,-122.392901,00:34:35
37.783171,-122.392901,21:53:15
37.783171,-122.392901,20:53:45
37.783171,-122.392901,20:13:33
37.783171,-122.392901,20:00:14
37.783171,-122.392901,05:38:33
37.783171,-122.392901,17:49:40
37.783171,-122.392901,08:12:58
37.783171,-122.392901,22:33:52
37.783171,-122.392901,09:57:28
37.783171,-122.392901,23:04:27
37.783171,-122.392901,18:37:48
37.783171,-122.392901,21:27:19
37.783171,-122.392901,17:59:50
37.783171,-122.392901,00:42:44
37.783171,-122.392901,01:15:57
37.783171,-122.392901,17:47:43
37.783171,-122.392901,11:02:51
37.783171,-122.392901,11:06:50
37.783171,-122.392901,10:58:13
37.783171,-122.392901,10:47:12
37.783171,-122.392901,07:49:29
37.783171,-122.392901,00:22:49
37.783171,-122.392901,10:07:31
37.783171,-122.392901,05:38:44
37.783171,-122.392901,05:27:47
37.783171,-122.392901,01:34:02
37.783171,-122.392901,06:25:43
37.783171,-122.392901,22:57:40
37.783171,-122.392901,22:22:38
37.783171,-122.392901,21:10:16
37.783171,-122.392901,03:02:48
37.783171,-122.392901,07:57:25
37.783171,-122.392901,20:20:15
37.783171,-122.392901,00:14:00
37.783171,-122.392901,00:05:45
37.783171,-122.392901,22:32:04
37.783171,-122.392901,18:42:57
37.783171,-122.392901,06:31:55
37.783171,-122.392901,06:31:36
37.783171,-122.392901,01:01:30
37.783171,-122.392901,19:39:39
37.783171,-122.392901,17:57:13
37.783171,-122.392901,08:02:36
37.783171,-122.392901,07:49:18
37.783171,-122.392901,20:01:31
37.783171,-122.392901,05:34:16
37.783171,-122.392901,21:47:52
37.783171,-122.392901,21:39:33
37.783171,-122.392901,03:22:06
37.783171,-122.392901,23:20:06
37.783171,-122.392901,23:12:25
37.783171,-122.392901,21:34:11
37.783171,-122.392901,20:08:53
37.783171,-122.392901,06:02:05
37.783171,-122.392901,04:59:43
37.783171,-122.392901,21:40:46
37.783171,-122.392901,19:38:23
37.783171,-122.392901,19:26:59
37.783171,-122.392901,19:15:56
37.783171,-122.392901,22:28:41
37.783171,-122.392901,21:52:05
37.783171,-122.392901,19:14:09
37.783171,-122.392901,04:17:40
37.783171,-122.392901,20:59:16
37.783171,-122.392901,02:59:50
37.783171,-122.392901,00:38:59
37.783171,-122.392901,02:05:42
37.783171,-122.392901,23:44:21
37.783171,-122.392901,18:35:18
37.783171,-122.392901,06:55:30
37.783171,-122.392901,06:30:56
37.783171,-122.392901,18:38:55
37.783171,-122.392901,17:30:07
37.783171,-122.392901,06:29:34
37.783171,-122.392901,18:50:52
37.783171,-122.392901,17:43:44
37.783171,-122.392901,22:43:46
37.783171,-122.392901,22:38:20
37.783171,-122.392901,13:05:32
37.783171,-122.392901,20:26:13
37.783171,-122.392901,18:46:45
37.783171,-122.392901,18:15:50
37.783171,-122.392901,17:01:34
37.783171,-122.392901,16:57:32
37.783171,-122.392901,07:12:14
37.783171,-122.392901,22:57:02
37.783171,-122.392901,22:03:17
37.783171,-122.392901,22:13:58
37.783171,-122.392901,17:31:42
37.783171,-122.392901,23:59:47
37.783171,-122.392901,23:57:01
37.783171,-122.392901,17:03:22
37.783171,-122.392901,18:11:39
37.783171,-122.392901,21:41:21
37.783171,-122.392901,06:33:36
37.783171,-122.392901,23:19:21
37.783171,-122.392901,19:22:42
37.783171,-122.392901,01:09:40
37.783171,-122.392901,00:29:01
37.783171,-122.392901,23:53:47
37.783171,-122.392901,20:21:31
37.783171,-122.392901,05:17:15
37.783171,-122.392901,07:33:59
37.783171,-122.392901,03:12:56
37.783171,-122.392901,19:21:37
37.783171,-122.392901,19:21:11
37.783171,-122.392901,19:51:18
37.783171,-122.392901,19:49:38
37.783171,-122.392901,08:31:20
37.783171,-122.392901,02:21:36
37.783171,-122.392901,02:06:56
37.783171,-122.392901,20:11:32
37.783171,-122.392901,19:46:19
37.783171,-122.392901,19:27:26
37.783171,-122.392901,19:09:51
37.783171,-122.392901,21:46:41
37.783171,-122.392901,20:16:53
37.783171,-122.392901,08:13:57
37.783171,-122.392901,00:47:23
37.783171,-122.392901,21:59:44
37.783171,-122.392901,01:55:13
37.783171,-122.392901,05:17:55
37.783171,-122.392901,04:16:06
37.783171,-122.392901,04:08:14
37.783171,-122.392901,23:40:29
37.783171,-122.392901,18:13:39
37.783171,-122.392901,09:47:46
37.783171,-122.392901,08:19:38
37.783171,-122.392901,05:55:03
37.783171,-122.392901,03:56:38
37.783171,-122.392901,00:38:46
37.783171,-122.392901,23:31:00
37.783171,-122.392901,23:20:16
37.783171,-122.392901,21:22:57
37.783171,-122.392901,20:27:25
37.783171,-122.392901,17:53:10
37.783171,-122.392901,00:00:41
37.783171,-122.392901,22:19:03
37.783171,-122.392901,19:29:29
37.783171,-122.392901,19:26:08
37.783171,-122.392901,18:59:55
37.783171,-122.392901,03:10:05
37.783171,-122.392901,01:55:28
37.783171,-122.392901,01:38:10
37.783171,-122.392901,01:14:46
37.783171,-122.392901,01:40:46
37.783171,-122.392901,07:49:52
37.783171,-122.392901,07:44:47
37.783171,-122.392901,03:42:59
37.783171,-122.392901,00:54:25
37.783171,-122.392901,23:50:38
37.783171,-122.392901,07:28:41
37.783171,-122.392901,21:33:28
37.783171,-122.392901,20:37:33
37.783171,-122.392901,18:47:12
37.783171,-122.392901,02:07:22
37.783171,-122.392901,00:31:36
37.783171,-122.392901,00:04:01
37.783171,-122.392901,05:25:28
37.783171,-122.392901,03:58:11
37.783171,-122.392901,02:19:45
37.783171,-122.392901,01:25:16
37.783171,-122.392901,23:41:11
37.783171,-122.392901,22:50:01
37.783171,-122.392901,06:12:51
37.783171,-122.392901,01:45:29
37.783171,-122.392901,22:11:21
37.783171,-122.392901,21:32:34
37.783171,-122.392901,21:30:27
37.783171,-122.392901,19:35:58
37.783171,-122.392901,19:39:20
37.783171,-122.392901,19:33:37
37.783171,-122.392901,23:17:49
37.783171,-122.392901,06:32:03
37.783171,-122.392901,23:49:21
37.783171,-122.392901,22:53:26
37.77708,-122.40746,18:52:30
37.783171,-122.392901,18:47:59
37.783171,-122.392901,18:44:57
37.783171,-122.392901,18:23:15
37.783171,-122.392901,07:36:45
37.783171,-122.392901,07:35:51
37.783171,-122.392901,06:56:44
37.783171,-122.392901,04:36:03
37.783171,-122.392901,02:45:00
37.783171,-122.392901,19:26:53
37.783171,-122.392901,23:52:45
37.783171,-122.392901,20:24:51
37.783171,-122.392901,06:15:07
37.783171,-122.392901,17:11:45
37.783171,-122.392901,17:09:15
37.783171,-122.392901,03:13:58
37.783171,-122.392901,23:20:54
37.783171,-122.392901,19:20:22
37.783171,-122.392901,05:22:23
37.783171,-122.392901,21:48:47
37.783171,-122.392901,18:26:13
37.783171,-122.392901,20:45:18
37.783171,-122.392901,02:41:25
37.783171,-122.392901,17:57:06
37.783171,-122.392901,17:55:56
37.783171,-122.392901,02:10:20
37.783171,-122.392901,00:08:47
37.783171,-122.392901,17:31:53
37.783171,-122.392901,16:02:06
37.783171,-122.392901,15:43:52
37.783171,-122.392901,15:43:34
37.783171,-122.392901,21:46:40
37.783171,-122.392901,05:29:28
37.783171,-122.392901,23:08:37
37.783171,-122.392901,00:18:44
37.783171,-122.392901,23:10:18
37.783171,-122.392901,20:07:18
37.783171,-122.392901,06:51:32
37.783171,-122.392901,20:55:22
37.783171,-122.392901,17:16:10
37.783171,-122.392901,22:37:09
37.783171,-122.392901,19:21:49
37.783171,-122.392901,18:20:40
37.783171,-122.392901,02:13:59
37.783171,-122.392901,17:01:41
37.783171,-122.392901,23:01:32
37.783171,-122.392901,07:13:47
37.783171,-122.392901,03:24:53
37.783171,-122.392901,22:54:26
37.783171,-122.392901,10:14:20
37.783171,-122.392901,20:58:08
37.783171,-122.392901,06:58:56
37.783171,-122.392901,05:37:37
37.783171,-122.392901,01:55:49
37.783171,-122.392901,01:45:58
37.783171,-122.392901,00:54:54
37.783171,-122.392901,07:44:45
37.783171,-122.392901,21:24:36
37.783171,-122.392901,20:51:13
37.783171,-122.392901,19:58:13
37.783171,-122.392901,04:01:48
37.783171,-122.392901,18:02:45
37.783171,-122.392901,19:56:44
37.783171,-122.392901,05:21:59
37.783171,-122.392901,20:24:11
37.783171,-122.392901,01:56:16
37.783171,-122.392901,23:21:17
37.783171,-122.392901,00:48:31
37.783171,-122.392901,22:03:12
37.783171,-122.392901,19:49:43
37.783171,-122.392901,19:09:50
37.783171,-122.392901,18:53:36
37.783171,-122.392901,06:22:42
37.783171,-122.392901,05:15:42
37.783171,-122.392901,00:58:23
37.783171,-122.392901,19:43:19
37.783171,-122.392901,18:14:42
37.783171,-122.392901,18:33:39
37.783171,-122.392901,17:56:24
37.783171,-122.392901,23:07:50
37.783171,-122.392901,23:06:40
37.783171,-122.392901,20:28:45
37.783171,-122.392901,18:55:29
37.783171,-122.392901,03:39:26
37.783171,-122.392901,00:58:48
37.783171,-122.392901,23:29:32
37.783171,-122.392901,19:04:41
37.783171,-122.392901,22:31:45
37.783171,-122.392901,22:47:20
37.783171,-122.392901,03:12:24
37.783171,-122.392901,21:08:18
37.783171,-122.392901,20:45:36
37.783171,-122.392901,20:03:56
37.783171,-122.392901,03:35:17
37.783171,-122.392901,11:47:32
37.783171,-122.392901,08:14:07
37.783171,-122.392901,21:46:35
37.783171,-122.392901,17:31:45
37.783171,-122.392901,02:09:40
37.783171,-122.392901,06:50:34
37.783171,-122.392901,06:50:34
37.783171,-122.392901,17:53:49
37.783171,-122.392901,09:32:18
37.783171,-122.392901,08:27:18
37.783171,-122.392901,07:38:52
37.783171,-122.392901,07:38:36
37.783171,-122.392901,10:04:26
37.783171,-122.392901,18:42:36
37.783171,-122.392901,05:00:48
37.783171,-122.392901,19:14:24
37.783171,-122.392901,21:07:56
37.783171,-122.392901,19:39:40
37.783171,-122.392901,00:30:42
37.783171,-122.392901,07:28:01
37.783171,-122.392901,03:26:24
37.783171,-122.392901,02:56:42
37.783171,-122.392901,22:23:37
37.783171,-122.392901,21:08:51
37.783171,-122.392901,02:49:33
37.783171,-122.392901,00:27:59
37.783171,-122.392901,18:22:18
37.783171,-122.392901,05:49:15
37.783171,-122.392901,04:21:17
37.783171,-122.392901,20:28:54
37.783171,-122.392901,19:59:47
37.783171,-122.392901,19:51:49
37.783171,-122.392901,21:58:42
37.783171,-122.392901,21:43:38
37.783171,-122.392901,03:49:15
37.783171,-122.392901,03:48:16
37.783171,-122.392901,03:10:54
37.783171,-122.392901,02:36:00
37.783171,-122.392901,22:51:16
37.783171,-122.392901,07:54:56
37.783171,-122.392901,05:29:30
37.783171,-122.392901,06:16:41
37.783171,-122.392901,18:17:45
37.783171,-122.392901,06:28:15
37.783171,-122.392901,06:45:08
37.783171,-122.392901,00:19:05
37.783171,-122.392901,22:59:22
37.783171,-122.392901,20:29:14
37.783171,-122.392901,03:41:37
37.783171,-122.392901,08:02:05
37.783171,-122.392901,00:30:46
37.783171,-122.392901,18:04:58
37.783171,-122.392901,06:37:14
37.783171,-122.392901,04:08:26
37.783171,-122.392901,04:10:34
37.783171,-122.392901,21:43:11
37.783171,-122.392901,07:47:33
37.783171,-122.392901,21:56:48
37.783171,-122.392901,20:53:25
37.783171,-122.392901,21:51:08
37.783171,-122.392901,21:36:54
37.783171,-122.392901,19:26:06
37.783171,-122.392901,04:06:03
37.783171,-122.392901,01:27:34
37.783171,-122.392901,02:10:57
37.783171,-122.392901,20:09:09
37.783171,-122.392901,17:42:32
37.783171,-122.392901,17:02:28
37.783171,-122.392901,19:50:15
37.783171,-122.392901,05:01:32
37.783171,-122.392901,22:54:46
37.783171,-122.392901,08:33:26
37.783171,-122.392901,16:16:20
37.783171,-122.392901,06:25:34
37.783171,-122.392901,05:26:16
37.783171,-122.392901,05:01:13
37.783171,-122.392901,20:33:37
37.783171,-122.392901,20:30:44
37.783171,-122.392901,17:56:56
37.783171,-122.392901,17:50:44
37.783171,-122.392901,06:55:38
37.783171,-122.392901,00:33:07
37.783171,-122.392901,01:28:00
37.783171,-122.392901,00:15:29
37.783171,-122.392901,07:59:19
37.783171,-122.392901,03:39:29
37.783171,-122.392901,18:29:06
37.783171,-122.392901,05:38:38
37.783171,-122.392901,22:55:39
37.783171,-122.392901,20:45:01
37.783171,-122.392901,01:15:09
37.783171,-122.392901,18:40:15
37.783171,-122.392901,00:44:19
37.783171,-122.392901,17:54:54
37.783171,-122.392901,19:24:25
37.783171,-122.392901,18:39:16
37.783171,-122.392901,17:48:26
37.783171,-122.392901,01:13:03
37.783171,-122.392901,20:15:12
37.783171,-122.392901,05:07:26
37.783171,-122.392901,04:57:36
37.783171,-122.392901,19:22:50
37.783171,-122.392901,18:06:46
37.783171,-122.392901,19:15:52
37.783171,-122.392901,05:12:50
37.783171,-122.392901,19:30:38
37.783171,-122.392901,20:10:06
37.783171,-122.392901,05:14:14
37.783171,-122.392901,00:53:34
37.783171,-122.392901,22:30:52
37.783171,-122.392901,08:16:15
37.783171,-122.392901,07:57:03
37.783171,-122.392901,18:54:08
37.783171,-122.392901,18:35:29
37.783171,-122.392901,00:35:29
37.783171,-122.392901,00:46:40
37.783171,-122.392901,06:42:50
37.783171,-122.392901,06:05:52
37.783171,-122.392901,22:42:01
37.783171,-122.392901,03:59:23
37.783171,-122.392901,00:18:52
37.783171,-122.392901,23:55:14
37.783171,-122.392901,05:09:08
37.783171,-122.392901,19:14:17
37.783171,-122.392901,03:51:24
37.783171,-122.392901,03:08:07
37.783171,-122.392901,22:40:08
37.783171,-122.392901,01:31:00
37.783171,-122.392901,04:27:27
37.783171,-122.392901,07:16:30
37.783171,-122.392901,00:01:34
37.783171,-122.392901,17:15:28
37.783171,-122.392901,06:01:36
37.783171,-122.392901,06:34:17
37.783171,-122.392901,23:29:19
37.783171,-122.392901,07:11:39
37.783171,-122.392901,03:30:50
37.783171,-122.392901,16:06:49
37.783171,-122.392901,20:22:40
37.783171,-122.392901,17:16:39
37.783171,-122.392901,17:12:58
37.783171,-122.392901,01:59:05
37.783171,-122.392901,17:11:57
37.783171,-122.392901,17:08:31
37.783171,-122.392901,20:48:39
37.783171,-122.392901,08:15:00
37.783171,-122.392901,16:53:48
37.783171,-122.392901,12:11:36
37.783171,-122.392901,05:45:04
37.783171,-122.392901,23:31:51
37.783171,-122.392901,22:04:48
37.783171,-122.392901,00:23:51
37.783171,-122.392901,04:01:12
37.783171,-122.392901,21:50:17
37.783171,-122.392901,19:32:18
37.783171,-122.392901,23:54:48
37.783171,-122.392901,18:05:11
37.783171,-122.392901,01:08:48
37.783171,-122.392901,01:00:17
37.783171,-122.392901,17:32:34
37.783171,-122.392901,04:52:02
37.783171,-122.392901,01:10:10
37.783171,-122.392901,20:17:00
37.783171,-122.392901,05:16:06
37.783171,-122.392901,00:14:42
37.783171,-122.392901,23:55:43
37.783171,-122.392901,05:29:25
37.783171,-122.392901,20:57:35
37.783171,-122.392901,03:14:41
37.783171,-122.392901,19:38:55
37.783171,-122.392901,18:42:10
37.783171,-122.392901,03:13:33
37.783171,-122.392901,22:22:08
37.783171,-122.392901,19:33:01
37.783171,-122.392901,17:09:55
37.783171,-122.392901,16:33:48
37.783171,-122.392901,03:21:38
37.783171,-122.392901,18:18:39
37.783171,-122.392901,17:24:25
37.783171,-122.392901,02:00:36
37.783171,-122.392901,21:05:54
37.783171,-122.392901,02:53:36
37.783171,-122.392901,00:41:37
37.783171,-122.392901,07:42:28
37.783171,-122.392901,04:59:17
37.783171,-122.392901,20:07:15
37.783171,-122.392901,00:57:47
37.783171,-122.392901,05:32:43
37.783171,-122.392901,20:20:51
37.783171,-122.392901,20:29:27
37.783171,-122.392901,16:06:30
37.783171,-122.392901,05:08:45
37.783171,-122.392901,03:08:39
37.783171,-122.392901,07:55:13
37.783171,-122.392901,03:04:26
37.783171,-122.392901,00:47:35
37.783171,-122.392901,04:35:07
37.783171,-122.392901,17:29:25
37.783171,-122.392901,10:13:26
37.783171,-122.392901,07:00:45
37.783171,-122.392901,10:39:21
37.783171,-122.392901,05:07:49
37.783171,-122.392901,02:02:25
37.783171,-122.392901,01:35:53
37.783171,-122.392901,00:34:33
37.783171,-122.392901,00:06:04
37.783171,-122.392901,10:24:49
37.783171,-122.392901,09:34:59
37.783171,-122.392901,08:39:15
37.783171,-122.392901,05:24:53
37.783171,-122.392901,05:22:06
37.783171,-122.392901,08:54:51
37.783171,-122.392901,18:20:33
37.783171,-122.392901,18:07:31
37.783171,-122.392901,17:42:03
37.783171,-122.392901,20:59:35
37.783171,-122.392901,20:15:29
37.783171,-122.392901,05:54:03
37.783171,-122.392901,04:03:50
37.783171,-122.392901,03:58:00
37.783171,-122.392901,03:00:22
37.783171,-122.392901,00:14:54
37.783171,-122.392901,00:11:35
37.783171,-122.392901,22:36:18
37.783171,-122.392901,20:41:41
37.783171,-122.392901,19:53:39
37.783171,-122.392901,02:34:54
37.783171,-122.392901,01:51:29
37.783171,-122.392901,22:46:55
37.783171,-122.392901,21:19:49
37.783171,-122.392901,20:58:57
37.783171,-122.392901,20:19:01
37.783171,-122.392901,04:48:16
37.783171,-122.392901,22:53:22
37.783171,-122.392901,18:57:28
37.783171,-122.392901,23:13:34
37.783171,-122.392901,10:57:07
37.783171,-122.392901,02:48:16
37.783171,-122.392901,23:03:12
37.783171,-122.392901,19:31:52
37.783171,-122.392901,03:56:43
37.783171,-122.392901,03:23:11
37.783171,-122.392901,07:42:56
37.783171,-122.392901,21:57:58
37.783171,-122.392901,19:41:19
37.783171,-122.392901,19:31:25
37.783171,-122.392901,18:54:39
37.783171,-122.392901,02:22:02
37.783171,-122.392901,00:46:53
37.783171,-122.392901,19:33:58
37.783171,-122.392901,19:33:52
37.783171,-122.392901,08:51:21
37.783171,-122.392901,05:15:03
37.783171,-122.392901,02:14:39
37.783171,-122.392901,22:36:18
37.783171,-122.392901,06:14:24
37.783171,-122.392901,05:29:00
37.783171,-122.392901,05:03:04
37.783171,-122.392901,04:18:41
37.783171,-122.392901,23:16:30
37.783171,-122.392901,08:41:10
37.783171,-122.392901,01:18:50
37.783171,-122.392901,22:08:14
37.783171,-122.392901,21:53:14
37.783171,-122.392901,21:20:36
37.783171,-122.392901,20:46:20
37.783171,-122.392901,09:37:30
37.783171,-122.392901,02:57:56
37.783171,-122.392901,20:21:05
37.783171,-122.392901,00:26:26
37.783171,-122.392901,23:03:05
37.783171,-122.392901,20:54:48
37.783171,-122.392901,17:33:22
37.783171,-122.392901,01:35:47
37.783171,-122.392901,01:02:25
37.783171,-122.392901,09:54:04
37.783171,-122.392901,22:18:32
37.783171,-122.392901,22:11:07
37.783171,-122.392901,19:07:49
37.783171,-122.392901,19:04:45
37.783171,-122.392901,23:38:13
37.783171,-122.392901,20:15:34
37.783171,-122.392901,01:57:02
37.783171,-122.392901,23:47:28
37.783171,-122.392901,22:33:18
37.783171,-122.392901,19:28:57
37.783171,-122.392901,04:56:19
37.783171,-122.392901,04:20:14
37.783171,-122.392901,00:34:27
37.783171,-122.392901,23:06:53
37.783171,-122.392901,22:39:37
37.783171,-122.392901,20:26:59
37.783171,-122.392901,19:39:07
37.783171,-122.392901,03:03:49
37.783171,-122.392901,18:30:32
37.783171,-122.392901,02:33:33
37.783171,-122.392901,00:01:34
37.783171,-122.392901,20:03:14
37.783171,-122.392901,04:50:14
37.783171,-122.392901,13:02:04
37.783171,-122.392901,04:34:50
37.783171,-122.392901,01:33:23
37.783171,-122.392901,20:38:22
37.783171,-122.392901,03:20:39
37.783171,-122.392901,03:18:28
37.783171,-122.392901,02:42:56
37.783171,-122.392901,20:08:14
37.783171,-122.392901,22:06:53
37.783171,-122.392901,19:38:24
37.783171,-122.392901,10:36:08
37.783171,-122.392901,10:17:57
37.783171,-122.392901,10:15:37
37.783171,-122.392901,10:11:12
37.783171,-122.392901,09:32:58
37.783171,-122.392901,00:34:38
37.783171,-122.392901,15:15:43
37.783171,-122.392901,13:16:40
37.783171,-122.392901,09:32:10
37.783171,-122.392901,09:32:00
37.783171,-122.392901,07:10:13
37.783171,-122.392901,05:34:43
37.783171,-122.392901,21:18:14
37.783171,-122.392901,06:39:55
37.783171,-122.392901,06:19:52
37.783171,-122.392901,20:30:36
37.783171,-122.392901,20:47:39
37.783171,-122.392901,03:36:55
37.783171,-122.392901,05:47:25
37.783171,-122.392901,22:54:47
37.783171,-122.392901,11:13:43
37.783171,-122.392901,09:29:00
37.783171,-122.392901,18:54:58
37.783171,-122.392901,22:15:06
37.783171,-122.392901,18:07:56
37.783171,-122.392901,06:17:19
37.783171,-122.392901,02:47:16
37.783171,-122.392901,19:55:35
37.783171,-122.392901,04:20:00
37.783171,-122.392901,04:00:27
37.783171,-122.392901,02:05:38
37.783171,-122.392901,12:56:44
37.783171,-122.392901,12:42:24
37.783171,-122.392901,09:13:47
37.783171,-122.392901,10:34:22
37.783171,-122.392901,09:18:32
37.783171,-122.392901,02:13:04
37.783171,-122.392901,23:52:19
37.783171,-122.392901,23:13:32
37.783171,-122.392901,19:16:28
37.783171,-122.392901,06:38:32
37.783171,-122.392901,02:24:44
37.783171,-122.392901,00:57:54
37.783171,-122.392901,02:08:28
37.783171,-122.392901,23:29:38
37.783171,-122.392901,03:09:37
37.783171,-122.392901,20:25:41
37.783171,-122.392901,21:51:14
37.783171,-122.392901,20:48:17
37.783171,-122.392901,20:37:19
37.783171,-122.392901,09:33:44
37.783171,-122.392901,02:00:55
37.783171,-122.392901,23:07:28
37.783171,-122.392901,11:43:36
37.783171,-122.392901,19:02:10
37.783171,-122.392901,18:29:24
37.783171,-122.392901,05:46:00
37.783171,-122.392901,01:54:44
37.783171,-122.392901,01:52:01
37.783171,-122.392901,21:43:52
37.783171,-122.392901,07:57:31
37.783171,-122.392901,04:45:54
37.783171,-122.392901,22:46:56
37.783171,-122.392901,17:48:04
37.783171,-122.392901,18:38:49
37.783171,-122.392901,16:41:01
37.783171,-122.392901,07:10:16
37.783171,-122.392901,06:53:35
37.783171,-122.392901,03:14:51
37.783171,-122.392901,03:06:57
37.783171,-122.392901,17:53:16
37.783171,-122.392901,17:36:05
37.783171,-122.392901,07:14:05
37.783171,-122.392901,05:37:00
37.783171,-122.392901,08:08:33
37.783171,-122.392901,05:57:30
37.783171,-122.392901,20:18:37
37.783171,-122.392901,19:42:29
37.783171,-122.392901,22:08:02
37.783171,-122.392901,21:24:51
37.783171,-122.392901,06:38:44
37.783171,-122.392901,22:50:11
37.783171,-122.392901,22:41:13
37.783171,-122.392901,21:53:51
37.783171,-122.392901,01:32:35
37.783171,-122.392901,00:19:57
37.783171,-122.392901,22:46:57
37.783171,-122.392901,07:12:19
37.783171,-122.392901,01:54:21
37.783171,-122.392901,01:51:01
37.783171,-122.392901,23:07:05
37.783171,-122.392901,23:15:08
37.783171,-122.392901,23:14:31
37.783171,-122.392901,22:02:26
37.783171,-122.392901,19:40:20
37.783171,-122.392901,22:56:11
37.783171,-122.392901,01:19:41
37.783171,-122.392901,01:07:50
37.826897,-122.251769,23:17:55
37.826897,-122.251769,02:33:21
37.826897,-122.251769,23:41:59
37.826897,-122.251769,22:40:34
37.826897,-122.251769,19:55:43
37.826897,-122.251769,00:31:36
37.826897,-122.251769,21:30:04
37.826897,-122.251769,20:09:23
37.826897,-122.251769,18:09:50
37.826897,-122.251769,05:45:43
37.826897,-122.251769,05:15:33
37.826897,-122.251769,23:35:19
37.826897,-122.251769,16:13:54
37.826897,-122.251769,16:09:50
37.826897,-122.251769,01:59:29
37.826897,-122.251769,21:37:43
37.826897,-122.251769,21:27:19
37.826897,-122.251769,21:05:06
37.826897,-122.251769,18:52:18
37.826897,-122.251769,18:27:51
37.826897,-122.251769,16:29:30
